,,,,,
Data Medicao,TEMPERATURA MAXIMA,TEMPERATURA MEDIA,TEMPERATURA MINIMA,UMIDADE DO AR DIARIA,UMIDADE DO AR MINIMA DIARIA 
2006-07-08,,,,,
2006-07-09,,,,,91
2006-07-10,21.4,15.191667,12.7,94.416667,72
2006-07-11,21.9,14.95,12.2,94.416667,73
2006-07-12,24.1,16.516667,12.2,83625,44
2006-07-13,24.2,14.241667,5.6,78.291667,34
2006-07-14,24.9,13.720833,3.6,77.041667,31
2006-07-15,20.2,13625,7.7,86.583333,60
2006-07-16,20.4,12.920833,6.3,79.833333,44
2006-07-17,21.9,13.6375,7.9,78.458333,41
2006-07-18,22.9,12025,3.5,76,28
2006-07-19,22.4,12.654167,4.2,70.916667,28
2006-07-20,23.8,12.829167,3.4,69.291667,27
2006-07-21,23.9,12.8625,3.1,70.958333,30
2006-07-22,25.8,13.8875,3,69.75,31
2006-07-23,26.3,15.916667,6.1,65375,28
2006-07-24,26.8,17175,9.6,63.75,29
2006-07-25,26.7,17.683333,10.1,62.75,28
2006-07-26,27.3,16.633333,7.8,62.166667,23
2006-07-27,26.8,16.395833,6.7,62.916667,24
2006-07-28,26.6,18.670833,12.1,70.25,35
2006-07-29,18.6,14.391667,9.7,66.458333,26
2006-07-30,13.2,7775,2,70.791667,50
2006-07-31,10.1,8.3875,5.7,89375,77
2006-08-01,15.3,10.245833,7.8,93.041667,72
2006-08-02,13.5,11225,9.3,94.75,85
2006-08-03,17,12.216667,10.1,90,69
2006-08-04,23.6,15.345833,9.4,83875,51
2006-08-05,27.4,16.691667,7.7,76.083333,29
2006-08-06,27.7,17.9375,9.5,66.5,28
2006-08-07,28.3,17.229167,7.3,66.916667,25
2006-08-08,27,16.129167,6,68375,30
2006-08-09,26.3,16.141667,5.9,65.833333,28
2006-08-10,27.3,19.270833,13.3,54.583333,31
2006-08-11,28.1,17.083333,9,73.666667,29
2006-08-12,29.5,17.729167,7.3,67.291667,27
2006-08-13,29.8,18.616667,10.5,65.583333,24
2006-08-14,28.8,18.4,8.8,61.666667,23
2006-08-15,26.6,,11.2,67.45,32
2006-08-16,21.6,16.079167,12.8,87.583333,61
2006-08-17,19.9,15.1125,11.7,91875,70
2006-08-18,16,13.929167,12.4,95875,89
2006-08-19,20.8,14.620833,10.3,85375,64
2006-08-20,18.2,12.641667,5.9,65.458333,31
2006-08-21,16.1,8.45,.2,58.791667,19
2006-08-22,18.7,8.583333,2,68.458333,21
2006-08-23,23.2,10075,-.4,63125,19
2006-08-24,25.2,11.870833,1,65.041667,24
2006-08-25,28.3,14.3,1.5,63.208333,16
2006-08-26,27,15.3,7,71.583333,29
2006-08-27,19.7,14.641667,11.3,79,51
2006-08-28,22.1,13.883333,6.2,71.916667,30
2006-08-29,16.5,9.866667,3.5,57.041667,29
2006-08-30,17.9,9.979167,2.5,73.458333,45
2006-08-31,16.7,11.495833,6.8,89.916667,70
2006-09-01,16,13.35,10.6,97625,85
2006-09-02,20.6,15.9375,13.2,81.208333,48
2006-09-03,18.2,11225,5.1,61.583333,30
2006-09-04,14.1,8.1375,2.8,53.5,25
2006-09-05,14.7,5.654167,-2.5,53.083333,19
2006-09-06,16.3,6.308333,-2.7,73.666667,34
2006-09-07,18.8,10.9125,5,79.458333,56
2006-09-08,25.9,16.258333,9.6,74.041667,39
2006-09-09,18.2,14.15,10.1,89.208333,69
2006-09-10,25.9,16.6125,9.6,80,46
2006-09-11,29.1,19.4375,9.8,68.416667,33
2006-09-12,31.4,20.879167,10.6,62.833333,23
2006-09-13,31.2,21.554167,12.7,55.25,19
2006-09-14,31.1,21.041667,11,53.25,20
2006-09-15,31.2,20.391667,11.2,61.416667,23
2006-09-16,19.1,14.041667,14.7,97125,82
2006-09-17,15.2,12.391667,10.3,93.666667,85
2006-09-18,22.3,15.795833,11.3,79.666667,44
2006-09-19,22.5,15.491667,10.1,78.291667,47
2006-09-20,16.6,13.7125,11.9,92.708333,82
2006-09-21,22.2,15.55,10.1,77.958333,41
2006-09-22,24.7,16.5125,10.2,76.708333,31
2006-09-23,20.8,14.691667,10.9,89.541667,67
2006-09-24,14.5,12175,10.6,94.25,79
2006-09-25,21.3,13.791667,9.9,83,47
2006-09-26,20.4,13.6125,9.4,73.958333,46
2006-09-27,21.1,14.429167,10.9,80.916667,65
2006-09-28,25,17.977273,12.7,79.136364,48
2006-09-29,19.7,15.304167,14.4,94.083333,74
2006-09-30,13.8,11.9875,10.4,95125,88
2006-10-01,15.2,13.045833,11.2,97.083333,94
2006-10-02,23.4,17.354167,12.4,85.916667,60
2006-10-03,25.3,18.566667,15.1,79.666667,45
2006-10-04,27.5,19675,14.6,76.291667,43
2006-10-05,26.7,19.704167,17.3,84.208333,52
2006-10-06,24.4,18.195833,14.5,87.958333,60
2006-10-07,25.5,19.008333,14.2,81.25,44
2006-10-08,21.6,17075,14.7,89.916667,72
2006-10-09,24,17.366667,13.6,83.791667,60
2006-10-10,28,18.966667,13.3,80,46
2006-10-11,27.9,20.341667,14.2,78.958333,46
2006-10-12,23.9,19.2125,16.4,89.666667,73
2006-10-13,24.3,18.620833,15.9,88125,63
2006-10-14,27.7,20.05,16.3,78375,47
2006-10-15,27.8,20.45,16.1,80.5,43
2006-10-16,22.4,18.2,16.9,93.958333,81
2006-10-17,19.5,15.6375,13.1,90.458333,76
2006-10-18,20.2,15.333333,13,87375,73
2006-10-19,18.9,15.054167,13,92.458333,79
2006-10-20,21.4,15.333333,12.3,84,57
2006-10-21,22.3,16.058333,12.3,74.041667,41
2006-10-22,24.7,16825,11.6,69875,31
2006-10-23,23.3,16.633333,10.9,70.041667,40
2006-10-24,24,16.3125,11.2,76.416667,53
2006-10-25,28,19.695833,13.6,70.958333,36
2006-10-26,29.3,21.779167,14.2,68875,38
2006-10-27,28.9,21.066667,16.3,80.666667,50
2006-10-28,29,21275,16.5,80.666667,42
2006-10-29,28.6,19875,13.2,66.541667,32
2006-10-30,27.7,19.691667,14.9,82.041667,54
2006-10-31,29.4,20.016667,16.5,87.583333,47
2006-11-01,22.3,18.829167,16.8,92.208333,78
2006-11-02,25.6,21.158333,18.2,85.333333,65
2006-11-03,27.5,20.85,16.8,84.291667,55
2006-11-04,23.4,19.654167,17.7,86.291667,67
2006-11-05,23.8,18.982609,16.5,80.652174,65
2006-11-06,26.7,18.108333,14.4,87.583333,59
2006-11-07,24.3,18.091667,14.4,84375,57
2006-11-08,24.1,16.816667,11.1,72375,39
2006-11-09,22.9,15.858333,9.8,73.75,45
2006-11-10,22.8,16.145833,12.4,73.333333,33
2006-11-11,22,13.9,4.8,60.583333,28
2006-11-12,20.1,13.941667,8.8,78.291667,51
2006-11-13,21.2,15.3,11.9,77.208333,51
2006-11-14,24.2,17.158333,12.8,77.583333,49
2006-11-15,26.4,19475,14.8,74.833333,43
2006-11-16,29.9,21.0875,12.8,68.916667,30
2006-11-17,30.9,22.841667,15.7,69.583333,37
2006-11-18,27.7,21.85,17.6,80.541667,56
2006-11-19,26.1,18.679167,15.7,91.916667,64
2006-11-20,18.5,16.658333,16.4,95.458333,89
2006-11-21,25.7,18.0125,13.5,84.083333,58
2006-11-22,27.6,20.816667,15.6,77.166667,45
2006-11-23,29,21.754167,16.3,71875,40
2006-11-24,30,21.708333,14.3,64.958333,30
2006-11-25,28.1,21.329167,17.4,78.833333,49
2006-11-26,27.1,20.195833,18,88.25,56
2006-11-27,23.5,19.941667,18.5,89.166667,71
2006-11-28,26.2,20.5625,18.2,87.791667,64
2006-11-29,27.3,21.483333,18.5,86.583333,62
2006-11-30,27,20.616667,17.9,82,56
2006-12-01,25.1,17.845833,14.5,82.916667,52
2006-12-02,26.8,18.6,13.1,79.958333,56
2006-12-03,28.5,21.370833,15.7,76.291667,49
2006-12-04,26.4,21.091304,19.2,87.695652,60
2006-12-05,27.7,21.495833,18.4,85.75,57
2006-12-06,25.7,20.379167,19.3,88.083333,59
2006-12-07,26.2,19.745833,15.4,78625,37
2006-12-08,23.2,18.170833,15,86.583333,68
2006-12-09,24.6,19.208333,15.8,86.041667,64
2006-12-10,26.5,20.4125,16.4,80.833333,54
2006-12-11,25.1,19.870833,15.5,75875,54
2006-12-12,23.3,17.929167,14.2,81.25,63
2006-12-13,26.8,19.854167,15.9,81.708333,61
2006-12-14,28.4,21.9125,17.8,80.041667,58
2006-12-15,29.6,23.4,20.1,77.5,49
2006-12-16,31.3,23825,19.1,73.333333,37
2006-12-17,30.1,23.758333,20.8,77.25,44
2006-12-18,31.4,24.365217,17.7,70.565217,35
2006-12-19,29.9,22.283333,19.4,81,50
2006-12-20,27,21.3,17.5,82625,60
2006-12-21,23.9,20.754167,18.7,84.916667,70
2006-12-22,26.1,20.8375,19,87.208333,63
2006-12-23,21.5,,18.3,94.4375,87
2006-12-24,26.4,,,87.055556,60
2006-12-25,,,,,73
2006-12-26,,,,81.461538,71
2006-12-27,29.1,22.008333,16.9,77.666667,43
2006-12-28,29,21.9125,18.6,80.583333,45
2006-12-29,26.4,21.2,17.5,77125,52
2006-12-30,26,20.133333,15.6,80.666667,58
2006-12-31,27.9,20.933333,17.8,81.916667,54
2007-01-01,23.9,19.883333,17.7,89,71
2007-01-02,25.5,20.379167,18.8,92125,68
2007-01-03,27.4,21.829167,19.2,85.75,61
2007-01-04,27.1,21.4,19.3,87.708333,61
2007-01-05,24.8,20.570833,18,93.291667,78
2007-01-06,27.2,22.029167,20,88.208333,65
2007-01-07,23.6,19.983333,18.2,90.166667,79
2007-01-08,23.1,19.1875,17.3,91.458333,75
2007-01-09,26.1,20.629167,16.9,87.083333,69
2007-01-10,29.8,22.804167,17.2,79.166667,51
2007-01-11,28.4,22.508333,19.6,81.833333,58
2007-01-12,27,21.795833,18.5,87.166667,68
2007-01-13,28,22.295833,17.8,82375,55
2007-01-14,28.5,22.454167,18.1,74.333333,34
2007-01-15,28.1,21.429167,16.8,74.583333,40
2007-01-16,22.9,19.541667,18.6,85.541667,68
2007-01-17,25.9,19.2875,14.7,84625,60
2007-01-18,27.5,21.95,19.1,86375,59
2007-01-19,29.7,23.195833,19,81.708333,48
2007-01-20,26.4,21.379167,17.5,83.708333,56
2007-01-21,26.9,20.808333,16.2,83.291667,53
2007-01-22,22.7,19.0125,16.5,84.583333,69
2007-01-23,25.9,19.120833,15.5,84875,57
2007-01-24,27.6,20.908333,15.5,78.458333,47
2007-01-25,28.7,22.116667,18.7,80.416667,51
2007-01-26,28.8,22.5,18.8,81.916667,51
2007-01-27,28.4,,19.6,87,56
2007-01-28,27.1,21.7625,19,87875,66
2007-01-29,26.6,21.679167,19.5,88.541667,64
2007-01-30,25.8,20.795833,18.1,89.041667,69
2007-01-31,27.2,20.791667,17.3,86125,62
2007-02-01,29.3,21.654167,18.3,85.583333,55
2007-02-02,27.5,21.441667,18.3,82625,61
2007-02-03,28.8,21.65,16.3,73.416667,39
2007-02-04,27.4,21.158333,16.4,73.833333,46
2007-02-05,28.4,21.679167,17.1,75.541667,49
2007-02-06,29.2,22.679167,15.9,77.416667,51
2007-02-07,26.6,21.979167,18.4,82625,61
2007-02-08,24.4,20.341667,18.3,87.208333,71
2007-02-09,24.8,20.754167,18.5,89.416667,72
2007-02-10,26.2,21.1875,19.4,92.958333,72
2007-02-11,27.9,21.066667,18.7,84.208333,53
2007-02-12,23.8,17.954167,15.1,77.708333,50
2007-02-13,24.1,17.291667,13.1,79375,44
2007-02-14,25.1,18.816667,14.5,76.083333,48
2007-02-15,27.2,20175,16.3,75.5,46
2007-02-16,28.1,21.579167,16.7,75.166667,43
2007-02-17,28.8,22.466667,18.8,78.458333,49
2007-02-18,27,21.745833,19.1,86375,65
2007-02-19,24.3,20.4,17.8,88.041667,73
2007-02-20,25.2,19.720833,17.9,91.291667,72
2007-02-21,26.4,20.954167,18.4,88.833333,64
2007-02-22,29.1,23.1125,18.8,79.708333,50
2007-02-23,30.3,23.454167,19.3,73.583333,33
2007-02-24,29,22.730435,16.6,72.173913,40
2007-02-25,26.9,21.395652,18.7,78.826087,55
2007-02-26,26.4,19.333333,16.4,86.333333,54
2007-02-27,26.5,20.579167,17.1,81.708333,55
2007-02-28,28.6,21.9875,18,77.416667,45
2007-03-01,28.5,21.033333,15.7,81.5,53
2007-03-02,27.6,20.9125,17.3,85.708333,58
2007-03-03,29.7,22.1,16.9,77.5,41
2007-03-04,29.4,22325,17.6,77.083333,42
2007-03-05,31,22.091667,18.6,81.708333,37
2007-03-06,30.5,22.716667,16.3,70.833333,29
2007-03-07,30.1,22.083333,16.6,68.583333,29
2007-03-08,30.4,22.358333,18.2,78.208333,42
2007-03-09,29.5,21.683333,16.9,78.25,39
2007-03-10,28.5,20.929167,17.8,83.25,47
2007-03-11,26.7,19.554167,15.9,91.333333,62
2007-03-12,25.5,19.745833,18.4,91.25,66
2007-03-13,24.5,20.295833,17.6,85.916667,63
2007-03-14,26.7,20.918182,17.8,85.5,57
2007-03-15,27.5,20.629167,17,87.541667,57
2007-03-16,28.1,20975,18.3,86.458333,50
2007-03-17,21,19025,17.7,91,80
2007-03-18,25.4,20.1125,17.7,86.208333,61
2007-03-19,24.9,18.370833,13.6,77.5,35
2007-03-20,24.2,18,13,74375,44
2007-03-21,26.3,19,12.4,73375,39
2007-03-22,27.1,19.783333,12.8,71.666667,34
2007-03-23,29.1,19625,14.1,82.416667,41
2007-03-24,29.4,20.5375,13.8,79.916667,43
2007-03-25,30,21.933333,16.1,75.041667,34
2007-03-26,29.9,21.895833,16.2,77.166667,35
2007-03-27,31.2,22.3375,16,75.333333,31
2007-03-28,31.9,23.045833,15,73,32
2007-03-29,32.3,23.433333,16.1,68.666667,25
2007-03-30,30.5,22.541667,15.5,69.666667,33
2007-03-31,31.1,22.320833,15,71875,31
2007-04-01,28.9,19.570833,15.1,84.833333,55
2007-04-02,28.1,21175,17.1,86.958333,55
2007-04-03,29.2,21.458333,17.6,84.916667,48
2007-04-04,26.8,21.104167,16.1,80.833333,56
2007-04-05,24.6,20.266667,18,84.083333,65
2007-04-06,24.3,19.245833,16.1,79625,56
2007-04-07,22.3,18.020833,15.5,85875,66
2007-04-08,24.6,18.720833,15.9,89,61
2007-04-09,23.6,16.558333,11,82.791667,51
2007-04-10,24.7,17.841667,13.3,80.25,49
2007-04-11,25.9,19.1,15.4,76.583333,44
2007-04-12,27.1,17.683333,12.5,83.5,40
2007-04-13,20.5,16.8875,13.1,90.166667,79
2007-04-14,26,19.179167,16.6,84.333333,56
2007-04-15,22.3,19.254167,16.8,87.666667,71
2007-04-16,27.8,20.520833,15.9,80.708333,46
2007-04-17,26.2,20.233333,15.7,75.208333,40
2007-04-18,25.8,19.330435,14.9,78.913043,51
2007-04-19,26.4,20,15.7,78.041667,53
2007-04-20,27.9,20.2375,17,77.208333,41
2007-04-21,27.4,20525,15.7,79,42
2007-04-22,27.5,20.020833,15.4,79.041667,41
2007-04-23,27.4,20.673913,17.1,79.478261,50
2007-04-24,28.1,20.408333,16.3,83125,50
2007-04-25,26.1,20.066667,16.7,85.958333,60
2007-04-26,20.5,18.729167,17,94.666667,85
2007-04-27,19.2,,12,78,63
2007-04-28,15.9,12.358333,8.4,87.333333,75
2007-04-29,20.6,15.554167,11.7,87.708333,72
2007-04-30,23.5,16.970833,13.2,83625,51
2007-05-01,25.3,17.033333,11.6,78.458333,38
2007-05-02,27.1,18.158333,11,75.5,34
2007-05-03,23.5,17.1625,11.6,80.833333,59
2007-05-04,23.2,17.429167,15,84.666667,61
2007-05-05,25.6,18.666667,15.5,81.916667,42
2007-05-06,25.5,16.870833,10.3,78.958333,41
2007-05-07,26.5,17.983333,11,75.25,40
2007-05-08,19.8,16.183333,16,95.083333,75
2007-05-09,14.3,,4.3,60.466667,35
2007-05-10,15.1,10.279167,4.8,80.833333,60
2007-05-11,19.3,13.691667,10.3,85.25,62
2007-05-12,23.3,14.721739,9.3,84.652174,52
2007-05-13,23.1,16.383333,10.3,85.291667,61
2007-05-14,23.4,18.354167,14.6,78625,51
2007-05-15,22.4,16.0125,12.5,85.166667,56
2007-05-16,24.1,16.416667,9.5,83.458333,52
2007-05-17,23.8,17.5,12.7,85.666667,55
2007-05-18,19.5,16.608333,15,95.541667,84
2007-05-19,,,,,88
2007-05-20,,,,91.923077,84
2007-05-21,,,,79.307692,65
2007-05-22,20.8,16.441667,12.2,89375,69
2007-05-23,17.4,13.820833,13.1,85.291667,64
2007-05-24,14.6,8175,2.9,72.166667,43
2007-05-25,16.8,7.704167,.2,83.5,47
2007-05-26,19.9,10.891667,4.1,79.916667,35
2007-05-27,19.1,13.395833,7.7,81.208333,43
2007-05-28,18,11,4.9,84375,52
2007-05-29,14.1,10.245833,7.1,72.208333,43
2007-05-30,13,5.133333,-1.3,64.916667,36
2007-05-31,16,9.073913,2.6,85.869565,62
2007-06-01,20.6,13.7375,8.9,84875,59
2007-06-02,18.4,15.05,12.2,81.541667,55
2007-06-03,15,10.658333,5.6,69.333333,37
2007-06-04,18.2,8.416667,.4,65.083333,22
2007-06-05,21,9225,.5,72,27
2007-06-06,21.6,10.345833,.8,75.291667,35
2007-06-07,23.9,15.604348,7.4,75.782609,51
2007-06-08,25,16.1875,8.8,79,46
2007-06-09,24.6,15.654167,8.2,78875,39
2007-06-10,25.1,15.6,7.3,77.833333,41
2007-06-11,23.8,14.9625,7.6,80.291667,46
2007-06-12,24.1,14.7625,7.3,77,34
2007-06-13,24.4,15.529167,7.7,71,34
2007-06-14,24.7,15.254167,7.1,70.25,28
2007-06-15,24.5,16.245833,8.1,71.208333,38
2007-06-16,24.8,18.520833,15.3,77375,47
2007-06-17,25.2,16.491667,11.9,82.666667,41
2007-06-18,25.7,16.145833,7.7,77.083333,37
2007-06-19,23.6,16.004167,10.3,81125,45
2007-06-20,24.8,14.595833,6.4,74.583333,32
2007-06-21,23.9,14.391667,7.1,75875,39
2007-06-22,23.4,13.929167,4.3,79.083333,47
2007-06-23,23.7,16.779167,9.2,69.166667,41
2007-06-24,23.7,14.958333,7.2,78.5,40
2007-06-25,16,12125,10.9,94.541667,84
2007-06-26,22,,9.9,82.904762,54
2007-06-27,22.9,16.366667,10.9,78.708333,52
2007-06-28,21.6,13.791667,7.4,78.291667,27
2007-06-29,21,12.333333,7.2,75.791667,15
2007-06-30,19.9,9.570833,.1,68.916667,18
2007-07-01,22.4,9725,.3,70.166667,28
2007-07-02,21.6,9.8375,.2,79.083333,37
2007-07-03,22.2,11.108333,1.7,77.708333,37
2007-07-04,23.3,11.534783,2.6,77.391304,35
2007-07-05,24.3,13.5625,4.7,74.416667,34
2007-07-06,25,15.620833,7.1,69125,30
2007-07-07,25.8,16.2375,7.5,64625,28
2007-07-08,24.9,18075,10,63.166667,41
2007-07-09,25.9,17.55,12.2,74,36
2007-07-10,23.4,15.6,9.1,78.130435,46
2007-07-11,15.6,11.595652,10.7,92.217391,83
2007-07-12,,,,92.75,85
2007-07-13,,,,73.230769,53
2007-07-14,24.1,16.983333,8.6,72125,42
2007-07-15,19.7,16.045833,13.9,90.208333,75
2007-07-16,16.5,13.695455,11.4,95.909091,87
2007-07-17,,,,,85
2007-07-18,,,,72,55
2007-07-19,18.2,9.541667,2.4,76.416667,35
2007-07-20,21.5,10.429167,1.5,75.791667,27
2007-07-21,24.1,11.745833,1.3,71,21
2007-07-22,23.5,16.683333,6.1,70.916667,51
2007-07-23,17.9,13.966667,13.8,85125,43
2007-07-24,12.8,9.517391,5.8,96.565217,89
2007-07-25,15,,9.3,74.2,31
2007-07-26,13,6.566667,1.6,66.583333,40
2007-07-27,16.7,6.820833,-.7,74.041667,29
2007-07-28,12.3,6.277273,-.3,83,60
2007-07-29,11.6,6.083333,1.8,77.541667,52
2007-07-30,12.1,6.4,1.9,87.333333,68
2007-07-31,17.5,9975,6.5,89.75,68
2007-08-01,23.7,13.604167,6.7,83.333333,46
2007-08-02,25.6,15.883333,8.1,76.166667,33
2007-08-03,24.9,16.2375,11.7,80.041667,40
2007-08-04,23.2,14.933333,7.4,76875,38
2007-08-05,16.2,11825,8,92.333333,78
2007-08-06,22.3,13.130435,9.2,88,52
2007-08-07,25.2,15.570833,8.7,77.208333,39
2007-08-08,22.6,13.783333,8.6,83875,53
2007-08-09,24.3,15.554167,10.6,79.583333,40
2007-08-10,24.7,16.395833,8.6,73.666667,39
2007-08-11,25.5,15.441667,9.9,80.583333,41
2007-08-12,13.8,10.833333,9.1,93.916667,81
2007-08-13,24.4,15.258333,9.9,81.333333,39
2007-08-14,24.2,15.573913,10.1,78.347826,40
2007-08-15,24.4,16.466667,8.5,63.958333,34
2007-08-16,25.2,14.9375,5.1,69.708333,31
2007-08-17,22.1,13.929167,7.7,79625,43
2007-08-18,25.2,14.891304,8.9,77.826087,34
2007-08-19,24.3,15.679167,9.8,79.541667,36
2007-08-20,22.4,15.841667,11.7,71.833333,35
2007-08-21,20.8,12.579167,7.3,76.333333,51
2007-08-22,23.3,12.529167,7.2,82.75,35
2007-08-23,26.1,13.8875,4.5,73.25,26
2007-08-24,27.5,16.833333,7.3,64.916667,27
2007-08-25,27.5,18.420833,9,57.291667,25
2007-08-26,27.8,20.933333,15.6,51,28
2007-08-27,19,14.9875,13.3,78.5,63
2007-08-28,10.6,9.286957,8.1,89.478261,72
2007-08-29,,,,93.285714,87
2007-08-30,,,9.7,91.416667,88
2007-08-31,,,,75.384615,58
2007-09-01,25.8,18.116667,11.9,77.333333,35
2007-09-02,28.3,18.4125,9.8,71.791667,28
2007-09-03,27.8,17.9,11.9,80.75,35
2007-09-04,27.7,18.2125,10.6,77.666667,34
2007-09-05,28,19.2875,13.4,74.041667,30
2007-09-06,27.7,18.416667,9.3,69.541667,30
2007-09-07,28.2,18.316667,10.1,70.583333,27
2007-09-08,28.1,18.479167,9.5,67.958333,29
2007-09-09,28.4,16.941667,6.9,66.75,21
2007-09-10,28,17975,11.9,70.041667,23
2007-09-11,27.8,19.25,13.9,66.416667,26
2007-09-12,27.8,18.745833,13.4,67.541667,26
2007-09-13,27.8,18175,12.2,69.541667,25
2007-09-14,28.8,19.016667,12.2,69.458333,23
2007-09-15,28.9,19575,11.8,67.208333,30
2007-09-16,28.8,20.029167,13,69.583333,32
2007-09-17,21.5,16.333333,14.1,85.416667,65
2007-09-18,23.3,15.816667,12.6,83.958333,60
2007-09-19,29.2,19.529167,13.6,79.166667,38
2007-09-20,30.8,21.266667,11.9,70625,33
2007-09-21,26.1,20.691667,16.4,78.416667,58
2007-09-22,25.8,18.791667,15.8,86.583333,50
2007-09-23,29.7,21.595833,15.2,69875,30
2007-09-24,22.5,17.379167,15.7,70.458333,41
2007-09-25,14.9,9.404167,3.8,57.166667,42
2007-09-26,13.4,10875,7.6,87375,68
2007-09-27,23.3,,11.3,83.764706,57
2007-09-28,27.1,18.6,13.5,84.916667,50
2007-09-29,20.7,16.066667,13.5,85.458333,67
2007-09-30,21.3,15.179167,10.5,76625,52
2007-10-01,17.8,13.5125,10.6,80375,72
2007-10-02,23.6,15.329167,11.2,79.791667,55
2007-10-03,25.9,17325,12.2,72.25,39
2007-10-04,23.8,15.779167,11.3,80.958333,51
2007-10-05,29.8,17.433333,8.9,70.541667,20
2007-10-06,30.6,20.558333,12.2,66875,24
2007-10-07,32,20.179167,12.7,70.458333,24
2007-10-08,24.3,18.6375,15.8,78.583333,57
2007-10-09,29.6,20.295652,14.7,69.565217,35
2007-10-10,31.2,21.658333,14.2,67.208333,28
2007-10-11,30.1,20.5625,14.6,73375,37
2007-10-12,30.1,21.916667,15.8,63.791667,26
2007-10-13,28.6,21.4375,16,72.75,48
2007-10-14,21.5,16.241667,14.9,89.75,75
2007-10-15,19.3,15.916667,13.6,91.666667,80
2007-10-16,27.1,18.995455,15.2,87.090909,57
2007-10-17,28.3,19.604167,13,68375,23
2007-10-18,20.5,16.8,14.8,87.833333,56
2007-10-19,26.7,18.808333,14.4,77.291667,41
2007-10-20,29.7,20.633333,13.1,71875,35
2007-10-21,30.7,19.8875,16.1,78.041667,34
2007-10-22,22.2,17.0625,13.9,86.833333,62
2007-10-23,18.7,15.408333,13.4,85375,71
2007-10-24,15.5,14.059091,12.7,88.363636,81
2007-10-25,,,,86.533333,72
2007-10-26,27.5,20.266667,15,78.25,46
2007-10-27,29.6,21.633333,13.8,71625,38
2007-10-28,28.1,20.45,15.3,82,49
2007-10-29,32.8,22.091667,15.9,78.791667,33
2007-10-30,30.5,21.458333,15.9,78.083333,43
2007-10-31,31,22.983333,17.6,72.5,35
2007-11-01,29.9,20.879167,16.9,80.958333,46
2007-11-02,22.5,19.029167,17.1,87.916667,72
2007-11-03,24.1,19575,17,83.416667,61
2007-11-04,25.1,19175,16.7,68.458333,28
2007-11-05,22.9,16925,14.1,79.208333,56
2007-11-06,26.4,18.541667,14,71.041667,36
2007-11-07,27.1,20.2875,15.8,74.041667,42
2007-11-08,29.2,21.25,15.9,72.041667,36
2007-11-09,22.2,18525,16.8,89.958333,70
2007-11-10,26.3,20.6375,15.2,76.916667,52
2007-11-11,25.3,19.733333,16.2,78.333333,41
2007-11-12,19.3,,14.5,85.05,70
2007-11-13,,,,,
2007-11-14,,,,,
2007-11-15,,,,,
2007-11-16,,,,,71
2007-11-17,20.4,16.05,13.1,86875,73
2007-11-18,28.2,20.170833,14.2,77.25,47
2007-11-19,27.7,21.004167,14.6,77.083333,48
2007-11-20,28.4,21.804167,16.1,69375,31
2007-11-21,27.1,20.116667,14.7,67.958333,38
2007-11-22,24.7,17025,10.2,64625,34
2007-11-23,26.9,16.754167,8.3,61.916667,19
2007-11-24,28.2,18.1125,8.1,62.916667,15
2007-11-25,25.9,19.2625,12.9,69.291667,43
2007-11-26,25.8,19.416667,13.6,82.75,51
2007-11-27,27,19.633333,16.1,75.916667,40
2007-11-28,27.6,19.066667,10.4,64.583333,29
2007-11-29,27.2,19.483333,14.8,67.083333,37
2007-11-30,29.2,19.491667,11.2,63,27
2007-12-01,29.4,21175,14.6,63,30
2007-12-02,31.8,22.3,15.9,64875,24
2007-12-03,30.8,23225,16.1,64125,31
2007-12-04,28.6,20.816667,17.7,80.333333,52
2007-12-05,25.1,19.579167,17.4,92.666667,64
2007-12-06,22.3,19.75,18.9,94.25,85
2007-12-07,26.6,19.195833,15.7,84.083333,48
2007-12-08,27,21.229167,16.7,81.75,49
2007-12-09,30.8,22.591667,16.7,77.458333,43
2007-12-10,30.1,22.7875,18.1,76.541667,48
2007-12-11,25,19.908333,18,91625,71
2007-12-12,19.2,17.6375,17.2,95.25,86
2007-12-13,23.5,17225,12.8,78.5,54
2007-12-14,24.2,17.291667,11.8,78.958333,60
2007-12-15,27.5,19.641667,14,66.458333,25
2007-12-16,28.7,20.520833,13.5,68.791667,33
2007-12-17,25.3,19.85,14.7,73.208333,47
2007-12-18,26.7,20.1625,16.1,72.791667,47
2007-12-19,24.9,18.829167,14.4,82.333333,51
2007-12-20,23.2,17.8,13.8,82.166667,50
2007-12-21,25.6,18.720833,14.9,77.041667,48
2007-12-22,28.7,20.179167,12.5,70.958333,31
2007-12-23,27.1,19.0875,16.3,83.75,51
2007-12-24,27,18.991667,15,84.333333,51
2007-12-25,27.7,20.441667,17.3,82875,49
2007-12-26,23.4,18.779167,16.2,89.333333,69
2007-12-27,26.2,19.633333,16.1,88.708333,53
2007-12-28,29.2,21.95,16.4,77125,41
2007-12-29,30.3,23.454167,17.4,70.458333,34
2007-12-30,30.1,23.079167,16.6,72.458333,38
2007-12-31,28.1,20.520833,16.7,83.833333,54
2008-01-01,24.3,19.2375,16.8,92.25,72
2008-01-02,25.7,20.258333,16.6,86.166667,61
2008-01-03,26.5,19.816667,16.3,88875,60
2008-01-04,25.7,20.870833,16.8,86.083333,65
2008-01-05,26.6,20.941667,17.7,85.666667,58
2008-01-06,26.5,20.316667,16.3,80.25,52
